Fartøy ID,Registreringsmerke,Fartøynavn,Fartøytype,Fartøygruppe,Lengde (meter),Lengdegruppe,Bredde (meter),Bruttotonnasje,Byggeår,Motorkraft (kW),Hjemkommune,Nasjonalitet
2002018442,T 0032LK,JM SENIOR,Fiskefartøy,Kyst,10.71,Under 11 m,4.72,,2002,242.6470588235294,SENJA,NORGE
2002018461,TF0125A,ARCTIC SWAN,Fiskefartøy,Hav,64.0,28 m og over ,14.6,2580,2002,5998.529411764705,ALTA,NORGE
2002018505,M 0066F,SPRINT,Fiskefartøy,Kyst,10.55,Under 11 m,3.12,,2002,316.17647058823525,HUSTADVIKA,NORGE
2002018581,M 0200M,SÆVAR JR,Fiskefartøy,Hav,33.95,28 m og over ,9.4,437,2002,1176.4705882352941,MOLDE,NORGE
2002018781,VA0009K,BROSMA,Fiskefartøy,Kyst,10.99,Under 11 m,3.35,,1985,198.52941176470586,KRISTIANSAND,NORGE
2002018863,T 0297LK,HEIDI KRISTIN,Fiskefartøy,Kyst,9.1,Under 11 m,2.7,,1989,58.8235294117647,SENJA,NORGE
2002019003,N 0011VV,HAVGUTT,Fiskefartøy,Kyst,10.6,Under 11 m,4.55,,2003,183.8235294117647,VESTVÅGØY,NORGE
2002019005,T 0024L,WIKERØY SENIOR,Fiskefartøy,Kyst større,23.85,"21-27,99 m",7.5,212,2002,529.4117647058823,LYNGEN,NORGE
2002019041,T 0054H,VÅGAR,Fiskefartøy,Kyst,10.2,Under 11 m,3.9,,2002,242.6470588235294,HARSTAD,NORGE
2002019141,M 0110G,ATLANTIC STAR,Fiskefartøy,Hav,74.8,28 m og over ,13.0,2436,1996,3374.9999999999995,GISKE,NORGE
2002019221,TF0001NK,ØYGUTT,Fiskefartøy,Kyst,10.25,Under 11 m,3.82,,2002,198.52941176470586,NORDKAPP,NORGE
2002019321,N 0300F,IDA AMALIE,Fiskefartøy,Kyst større,27.0,"21-27,99 m",8.5,267,2002,734.5588235294117,FLAKSTAD,NORGE
2002019362,N 0118V,ALBATROSS,Fiskefartøy,Kyst,10.58,Under 11 m,4.01,,2002,139.70588235294116,VÅGAN,NORGE
2002019621,M 0088SØ,VONAR,Fiskefartøy,Hav,49.48,28 m og over ,11.0,1319,2002,1323.5294117647059,ÅLESUND,NORGE
2003019682,F 0444NK,KING NORDKAPP,Fiskefartøy,Kyst,10.59,Under 11 m,3.86,,2001,147.05882352941177,NORDKAPP,NORGE
2003019845,TF0175H,OSVALDSON,Fiskefartøy,Hav,31.7,28 m og over ,7.4,310,2003,705.8823529411765,HAMMERFEST,NORGE
2003019925,T 0050LK,SEGLA,Fiskefartøy,Hav,36.39,28 m og over ,8.5,436,2002,738.970588235294,SENJA,NORGE
2003020185,N 0025DA,JULIUS,Fiskefartøy,Kyst,5.3,Under 11 m,2.17,,1987,22.058823529411764,DØNNA,NORGE
2003020345,TF0009BD,HAVGLANS,Fiskefartøy,Kyst,8.9,Under 11 m,3.08,,2003,163.23529411764704,BÅTSFJORD,NORGE
2003020445,TR0098ND,AUD WILLIKSEN,Fiskefartøy,Kyst,14.98,"11-14,99 m",5.91,,2003,338.235294117647,NÆRØYSUND,NORGE
2003020485,TR0169Ø,GRØNTVEDT,Fiskefartøy,Kyst større,20.99,"15-20,99 m",6.4,146,2001,470.5882352941176,ØRLAND,NORGE
2003020585,VL0004SU,SOLBRIS,Fiskefartøy,Kyst,10.3,Under 11 m,3.4,,2003,249.99999999999997,SOLUND,NORGE
2003020925,N 0108V,SAGA POLARIS,Fiskefartøy,Hav,36.39,28 m og over ,8.5,436,2002,880.1470588235294,VÅGAN,NORGE
2003021026,H 0388B,BØMMELFJORD,Fiskefartøy,Hav,68.8,28 m og over ,13.8,2046,2003,4544.117647058823,BØMLO,NORGE
2003022325,TF0021HV,HARVESTER II,Fiskefartøy,Kyst,8.81,Under 11 m,2.85,,1988,69.11764705882352,HASVIK,NORGE
2003022485,R 0022HA,TONNY,Fiskefartøy,Kyst,10.65,Under 11 m,3.65,,2003,316.17647058823525,HÅ,NORGE
2003022526,F 0042HV,VEMA,Fiskefartøy,Kyst,10.2,Under 11 m,3.9,8,2003,220.58823529411762,HASVIK,NORGE
2003022585,R 0125K,VESTERØY,Fiskefartøy,Kyst,7.92,Under 11 m,2.7,,1986,39.705882352941174,KARMØY,NORGE
2003022885,F 0013HV,BOY-ANGEL,Fiskefartøy,Kyst,14.63,"11-14,99 m",5.0,24,1987,209.55882352941174,HASVIK,NORGE
2003023005,M 0011AV,LIAHOLM,Fiskefartøy,Hav,33.19,28 m og over ,8.0,345,2003,735.2941176470588,AVERØY,NORGE
2003023065,N 0145VR,JOHAN BERG,Fiskefartøy,Hav,37.57,28 m og over ,9.0,496,2003,747.0588235294117,VÆRØY,NORGE
2003023485,TR0030ND,ARNØYFJORD,Fiskefartøy,Kyst større,27.4,"21-27,99 m",9.4,361,2003,738.970588235294,NÆRØYSUND,NORGE
2003023825,NT0164V,ANDERØY,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.0,,2003,264.70588235294116,NÆRØYSUND,NORGE
2003023885,F 0015BD,WESTBAS,Fiskefartøy,Kyst,9.28,Under 11 m,3.05,,2003,135.2941176470588,BÅTSFJORD,NORGE
2003024045,TR0006V,VESLEPER,Fiskefartøy,Kyst,10.65,Under 11 m,4.12,,2003,111.76470588235293,NÆRØYSUND,NORGE
2003024305,N 0086MS,REINEFANGST,Fiskefartøy,Kyst større,22.55,"21-27,99 m",6.7,157,2003,610.2941176470588,MOSKENES,NORGE
2003024685,M 0003VN,HAUGEN,Fiskefartøy,Kyst,14.96,"11-14,99 m",5.68,,2003,264.70588235294116,VANYLVEN,NORGE
2003024865,N 0252DA,DØNNVÆR,Fiskefartøy,Kyst,10.65,Under 11 m,3.63,,2003,128.67647058823528,DØNNA,NORGE
2003025325,R 0344K,TOYA,Fiskefartøy,Kyst større,28.1,28 m og over ,9.1,324,2003,735.2941176470588,KARMØY,NORGE
2003025965,N 0069V,JUNI,Fiskefartøy,Kyst,10.67,Under 11 m,3.67,,2003,220.58823529411762,VÅGAN,NORGE
2003026205,R 0024HA,VESTRI,Fiskefartøy,Kyst,12.21,"11-14,99 m",3.65,14,2003,128.67647058823528,HÅ,NORGE
2003026245,VT0005S,ANNIKA,Fiskefartøy,Kyst,10.42,Under 11 m,3.42,,2003,271.3235294117647,SANDEFJORD,NORGE
2003027325,H 0260K,SJOHAV,Fiskefartøy,Hav,36.99,28 m og over ,8.5,456,2004,735.2941176470588,KVINNHERAD,NORGE
2004026705,TR0012AA,SKAGEN,Fiskefartøy,Kyst,10.6,Under 11 m,4.1,,2003,155.1470588235294,ÅFJORD,NORGE
2004027345,F 0361NK,HELØYGUTT X,Samfiskefartøy,Kyst,10.66,Under 11 m,3.65,,2004,128.67647058823528,NORDKAPP,NORGE
2004027546,F 0037NK,DELFIN,Fiskefartøy,Kyst,10.2,Under 11 m,3.82,8,2003,198.52941176470586,NORDKAPP,NORGE
2004027587,M 0030HØ,AKONO,Fiskefartøy,Kyst,12.52,"11-14,99 m",3.64,,2004,128.67647058823528,HERØY i Møre og Romsdal,NORGE
2004027725,M 0101SM,FISKEBANK,Fiskefartøy,Hav,53.0,28 m og over ,12.4,1197,2004,2720.5882352941176,SMØLA,NORGE
2004027848,N 0040Ø,ODANE,Fiskefartøy,Kyst større,27.15,"21-27,99 m",8.0,274,2004,735.2941176470588,ØKSNES,NORGE
2004028045,F 0016B,SIMEN,Fiskefartøy,Kyst,9.25,Under 11 m,3.2,,1996,220.58823529411762,BERLEVÅG,NORGE
2004028145,N 0136Ø,VORNESVÆRING,Fiskefartøy,Kyst,14.99,"11-14,99 m",5.8,24,1995,294.11764705882354,ØKSNES,NORGE
2004028426,TF0090HV,CHARLOTTE,Fiskefartøy,Kyst,10.15,Under 11 m,3.95,,2004,176.47058823529412,HASVIK,NORGE
2004028705,TF0060BD,WIJAFISK,Fiskefartøy,Kyst,10.3,Under 11 m,3.42,,2004,271.3235294117647,BÅTSFJORD,NORGE
2004029066,N 0105A,STIG INGE,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.02,,1989,235.2941176470588,ANDØY,NORGE
2004029445,H 0012B,TIRILL,Fiskefartøy,Kyst,7.97,Under 11 m,3.05,,1983,52.94117647058823,BØMLO,NORGE
2004029785,TF0042H,SOLSTRAND,Fiskefartøy,Kyst,10.99,Under 11 m,3.65,,2004,113.23529411764704,HAMMERFEST,NORGE
2004030025,M 0100AV,KRYSSHOLM,Fiskefartøy,Kyst,14.99,"11-14,99 m",5.46,,1986,231.6176470588235,AVERØY,NORGE
2004030126,H 0069S,KROSSFJORD,Fiskefartøy,Hav,61.88,28 m og over ,13.2,1526,2004,3139.705882352941,ØYGARDEN,NORGE
2004030226,H 0010AM,FONNES,Fiskefartøy,Hav,57.5,28 m og over ,12.8,1306,2004,2720.5882352941176,AUSTRHEIM,NORGE
2005030585,NT0016NR,TIKA,Fiskefartøy,Kyst,5.2,Under 11 m,1.9,,1979,11.029411764705882,NÆRØYSUND,NORGE
2005030845,F 0042V,ROBIN,Fiskefartøy,Kyst,8.52,Under 11 m,3.51,,1986,52.94117647058823,VARDØ,NORGE
2005031405,N 0196BR,ANNA THERESE,Fiskefartøy,Kyst,12.09,"11-14,99 m",3.95,14,2005,183.8235294117647,BRØNNØY,NORGE
2005031505,M 0028HØ,GRØNHOLM,Fiskefartøy,Kyst,14.95,"11-14,99 m",4.75,,2005,213.97058823529412,HERØY i Møre og Romsdal,NORGE
2005031567,M 0008S,HALLVARDSON,Fiskefartøy,Kyst,9.2,Under 11 m,3.25,,2005,62.49999999999999,SANDE i Møre og Romsdal,NORGE
2005031905,R 0004SD,RODIAN,Fiskefartøy,Kyst,14.04,"11-14,99 m",5.02,24,2005,264.70588235294116,SULDAL,NORGE
2005032046,F 0002NK,TOMBA,Fiskefartøy,Kyst,10.42,Under 11 m,4.08,,2005,165.44117647058823,NORDKAPP,NORGE
2005032165,M 0087HØ,TIME BANDIT,Fiskefartøy,Kyst,10.65,Under 11 m,4.0,,1989,180.1470588235294,HERØY i Møre og Romsdal,NORGE
2005032205,M 0069G,MOLNES,Fiskefartøy,Hav,66.28,28 m og over ,14.0,2471,1998,3801.4705882352937,GISKE,NORGE
2005032645,TF0008KD,KRISTINE,Fiskefartøy,Kyst,8.85,Under 11 m,3.25,,1991,95.58823529411764,KÅFJORD,NORGE
2005032906,F 0023BD,TOM LAURITZ,Fiskefartøy,Kyst,10.36,Under 11 m,3.36,,2005,249.99999999999997,BÅTSFJORD,NORGE
2005033025,TF0096LB,SJARKE,Fiskefartøy,Kyst,8.97,Under 11 m,3.9,,1987,55.882352941176464,LEBESBY,NORGE
2005033205,N 0076A,FORRØY 2,Fiskefartøy,Kyst større,20.96,"15-20,99 m",6.4,83,1990,404.4117647058823,ANDØY,NORGE
2005033226,TF0045V,OLE K,Fiskefartøy,Kyst,9.35,Under 11 m,2.82,9,1988,55.882352941176464,VARDØ,NORGE
2005033286,TF0050V,AMANDA,Fiskefartøy,Kyst,10.2,Under 11 m,3.9,8,2005,242.6470588235294,VARDØ,NORGE
2005033305,TF0048HV,HOLMEN,Fiskefartøy,Kyst,10.66,Under 11 m,4.5,,2005,187.5,HASVIK,NORGE
2005033385,TR0003ND,MIDTHOLM,Fiskefartøy,Kyst,10.63,Under 11 m,4.0,,2005,198.52941176470586,NÆRØYSUND,NORGE
2005033545,N 0003Ø,TOR JONNY,Fiskefartøy,Kyst,12.2,"11-14,99 m",4.05,,2005,183.8235294117647,ØKSNES,NORGE
2005033587,M 0001HØ,TEIGENES,Fiskefartøy,Hav,75.4,28 m og over ,15.6,2883,2005,3799.9999999999995,HERØY i Møre og Romsdal,NORGE
2006033926,TR0026N,TERNA,Fiskefartøy,Kyst,12.23,"11-14,99 m",3.96,18,2005,441.17647058823525,NAMSOS,NORGE
2006034006,M 0244SM,RAMSØYFJORD,Fiskefartøy,Kyst,7.7,Under 11 m,2.7,,1993,117.6470588235294,SMØLA,NORGE
2006034008,T 0078BG,TURID,Fiskefartøy,Kyst,5.3,Under 11 m,2.0,,2005,22.058823529411764,SENJA,NORGE
2006034505,TF0008LB,AUSTBRIS,Fiskefartøy,Kyst,10.62,Under 11 m,4.1,,2006,111.76470588235293,LEBESBY,NORGE
2006034532,M 0002SK,FANT,Fiskefartøy,Kyst,9.69,Under 11 m,3.1,,2006,163.23529411764704,SYKKYLVEN,NORGE
2006034687,VA0042F,SIENNA,Fiskefartøy,Kyst,10.66,Under 11 m,4.7,30,2005,233.8235294117647,FLEKKEFJORD,NORGE
2006034885,R 0062ES,TANGEN,Fiskefartøy,Kyst større,26.5,"21-27,99 m",7.52,250,2006,625.0,EIGERSUND,NORGE
2006035165,VL0001AV,GLESEN,Fiskefartøy,Kyst,7.68,Under 11 m,2.8,,2006,163.23529411764704,AUSTEVOLL,NORGE
2006035405,N 0002HR,LURINGEN,Fiskefartøy,Kyst,4.62,Under 11 m,2.07,,2000,36.76470588235294,HERØY i Nordland,NORGE
2006035770,VL0110AV,KALSØYFISK,Fiskefartøy,Kyst,14.99,"11-14,99 m",4.61,,1984,183.8235294117647,AUSTEVOLL,NORGE
2006035825,F 0136V,SANDFJORD JENTA,Fiskefartøy,Kyst,12.23,"11-14,99 m",3.96,,2006,441.17647058823525,VARDØ,NORGE
2006036186,F 0044TN,SEIDA,Samfiskefartøy,Kyst,10.63,Under 11 m,4.66,,2006,183.8235294117647,TANA,NORGE
2006036365,T 0300I,NORDSILD,Fiskefartøy,Hav,37.52,28 m og over ,9.25,387,2006,735.2941176470588,IBESTAD,NORGE
2006036648,T 0081T,ARCTIC OCEAN,Samfiskefartøy,Kyst,14.03,"11-14,99 m",6.36,,2002,275.735294117647,TROMSØ,NORGE
2006036725,H 0146AV,EMMA OLAVA,Fiskefartøy,Kyst,12.23,"11-14,99 m",3.94,14,2006,441.17647058823525,AUSTEVOLL,NORGE
2006036765,N 0049F,JØRGINE,Fiskefartøy,Kyst,12.19,"11-14,99 m",3.9,,2006,183.8235294117647,FLAKSTAD,NORGE
2006036806,N 0024F,VARØY,Fiskefartøy,Kyst,12.23,"11-14,99 m",3.94,,2006,441.17647058823525,FLAKSTAD,NORGE
2006036986,N 0050Ø,KAMILLA GRANDE,Leiefartøy (Erstatningsfartøy),Hav,37.54,28 m og over ,9.25,496,2006,735.2941176470588,ØKSNES,NORGE
2007037006,TR0041F,SJØSVANEN,Fiskefartøy,Kyst,10.66,Under 11 m,4.09,,2006,257.35294117647055,FRØYA,NORGE
2007037085,T 0003SD,EKENBORG,Samfiskefartøy,Kyst,12.83,"11-14,99 m",5.53,,2006,227.94117647058823,STORFJORD,NORGE
2007037187,N 0016DA,THILDE-MARIE,Fiskefartøy,Kyst,9.6,Under 11 m,3.1,,2006,249.99999999999997,DØNNA,NORGE
2007037288,T 0111T,SKULBAREN,Fiskefartøy,Hav,37.9,28 m og over ,9.0,498,2007,735.2941176470588,TROMSØ,NORGE
2007037605,TF0100H,EMMA,Fiskefartøy,Kyst,10.62,Under 11 m,3.32,15,2007,477.9411764705882,HAMMERFEST,NORGE
2007037645,N 0323ME,EDVIND OLAI,Fiskefartøy,Kyst,12.85,"11-14,99 m",5.5,,2007,205.88235294117646,MELØY,NORGE
2007037768,F 0010LB,JOHN-REIDAR,Fiskefartøy,Kyst,7.5,Under 11 m,2.65,,1985,48.52941176470588,LEBESBY,NORGE
2007037988,T 0098K,NOAH,Fiskefartøy,Kyst,8.23,Under 11 m,2.65,,1996,88.23529411764706,KARLSØY,NORGE
2007037990,R 0087SK,ØSTAVIND,Fiskefartøy,Kyst større,23.95,"21-27,99 m",6.7,171,1994,691.1764705882352,SOKNDAL,NORGE
2007038108,F 0040NK,SOLENG SENIOR,Fiskefartøy,Kyst,10.65,Under 11 m,4.6,,2007,147.05882352941177,NORDKAPP,NORGE
2007038130,M 0092AV,ALLJO,Fiskefartøy,Kyst,12.2,"11-14,99 m",3.96,,2007,441.17647058823525,AVERØY,NORGE
2007038648,F 0017G,CAROLINE,Fiskefartøy,Kyst,9.45,Under 11 m,2.97,6,1999,186.76470588235293,GAMVIK,NORGE
2007038848,N 0015HR,FLOSTADGUTTEN,Fiskefartøy,Kyst,10.56,Under 11 m,4.3,,2007,111.76470588235293,HERØY i Nordland,NORGE
2007038888,R 0001TV,NESBUEN,Fiskefartøy,Kyst,12.99,"11-14,99 m",3.89,,2007,183.8235294117647,TYSVÆR,NORGE
2007039008,M 0023F,JANBU,Fiskefartøy,Kyst,9.94,Under 11 m,3.3,,2007,249.99999999999997,HUSTADVIKA,NORGE
2007039088,ST0024H,EINVIKBUEN,Fiskefartøy,Kyst,10.99,Under 11 m,4.52,12,2007,192.6470588235294,HITRA,NORGE
2007039109,H 0015FJ,LOBSTER,Fiskefartøy,Kyst,7.0,Under 11 m,2.6,,2007,105.88235294117646,FITJAR,NORGE
2007039149,M 0108MD,EMMA,Fiskefartøy,Hav,37.95,28 m og over ,9.0,498,2007,1039.705882352941,MOLDE,NORGE
2007039289,F 0050LB,SVAVIK,Fiskefartøy,Kyst,10.65,Under 11 m,3.97,14,2007,124.99999999999999,LEBESBY,NORGE
2007039729,N 0012R,IVAR JUNIOR,Fiskefartøy,Kyst,10.6,Under 11 m,4.07,10,2007,124.99999999999999,RØDØY,NORGE
2007039809,M 0206A,KAP FARVEL,Fiskefartøy,Hav,46.58,28 m og over ,10.0,987,1998,1118.3823529411764,ÅLESUND,NORGE
2007040049,F 0055P,STRØMSNES,Fiskefartøy,Kyst,10.66,Under 11 m,4.57,19,2007,169.1176470588235,PORSANGER,NORGE
2007040050,AG0001F,ELFI,Fiskefartøy,Kyst,7.92,Under 11 m,2.6,,1980,44.11764705882353,FLEKKEFJORD,NORGE
2008040288,N 0005SA,TJØNNØYFISK,Fiskefartøy,Kyst,10.65,Under 11 m,4.2,,2008,147.05882352941177,SØMNA,NORGE
2008040308,ST0001O,HEPSØHAV,Fiskefartøy,Hav,37.49,28 m og over ,9.25,499,2008,735.2941176470588,OSEN,NORGE
2008040708,R 0155K,HOPVÅG,Fiskefartøy,Kyst,12.21,"11-14,99 m",3.93,,2007,183.8235294117647,KARMØY,NORGE
2008041090,M 0025HØ,TID,Fiskefartøy,Kyst,10.6,Under 11 m,4.15,,2007,330.88235294117646,HERØY i Møre og Romsdal,NORGE
2008041128,T 0002TN,TRANØYJENTA,Fiskefartøy,Kyst,10.25,Under 11 m,3.2,,1988,257.35294117647055,SENJA,NORGE
2008041188,N 0182V,SVERRE JUNIOR,Fiskefartøy,Kyst,12.19,"11-14,99 m",4.03,,2007,128.67647058823528,VÅGAN,NORGE
2008041311,TF0019LA,OCEAN BLUE,Fiskefartøy,Kyst,10.15,Under 11 m,3.65,,2004,242.6470588235294,LOPPA,NORGE
2008041368,AG0013G,VESTFJORD,Fiskefartøy,Kyst større,26.25,"21-27,99 m",7.0,229,1984,727.9411764705882,GRIMSTAD,NORGE
2008041548,F 0032G,TOR EIRIK,Fiskefartøy,Kyst,10.97,Under 11 m,3.76,,2007,477.9411764705882,GAMVIK,NORGE
2008041648,T 0008SK,SYLVESTER,Fiskefartøy,Kyst,8.99,Under 11 m,3.17,,2000,73.52941176470588,TJELDSUND,NORGE
2008042210,ST0006R,VIKAGUT,Fiskefartøy,Kyst,10.66,Under 11 m,3.98,,2008,166.17647058823528,ÅFJORD,NORGE
2008042668,N 0048BØ,SOLEY,Fiskefartøy,Kyst,10.42,Under 11 m,3.35,9,1990,121.3235294117647,BØ i Nordland,NORGE
2008042889,TF0011TN,DAVVIL,Fiskefartøy,Kyst,10.65,Under 11 m,3.32,12,2008,514.7058823529411,TANA,NORGE
2008042948,N 0021L,ØYGUTT,Fiskefartøy,Kyst,14.98,"11-14,99 m",5.29,,2008,551.470588235294,LURØY,NORGE
2008043088,H 0087B,ELIANNE,Fiskefartøy,Kyst,10.06,Under 11 m,3.65,,1983,136.02941176470588,BØMLO,NORGE
2008043190,TF0038SV,PASVIK,Fiskefartøy,Kyst,9.68,Under 11 m,3.1,,2008,163.23529411764704,SØR-VARANGER,NORGE
2008043228,T 0161LK,FORTUNA,Fiskefartøy,Kyst større,27.49,"21-27,99 m",9.0,349,2008,735.2941176470588,SENJA,NORGE
2008043528,N 0118L,SLETTHOLMEN,Fiskefartøy,Hav,35.49,28 m og over ,9.25,472,2008,1118.3823529411764,LURØY,NORGE
2008043631,TR0030IF,ASTRID EMILIE,Leiefartøy (Erstatningsfartøy),Kyst større,23.86,"21-27,99 m",7.2,185,1993,477.9411764705882,INDRE FOSEN,NORGE
2008043688,VL0028B,ØYSTRAND,Fiskefartøy,Kyst,7.59,Under 11 m,2.75,,2008,105.88235294117646,BØMLO,NORGE
2008043750,N 0015F,RØDÅSVÆRING,Fiskefartøy,Kyst,10.97,Under 11 m,3.84,12,2008,470.5882352941176,FLAKSTAD,NORGE
2008043909,M 0059AV,RAVNUNG,Fiskefartøy,Kyst,12.83,"11-14,99 m",5.66,43,2008,205.88235294117646,AVERØY,NORGE
2008044168,M 0015M,MARITA KRISTIN,Fiskefartøy,Kyst,14.95,"11-14,99 m",5.35,,2008,257.35294117647055,MOLDE,NORGE
2008044508,N 0060L,HAFBJØRG,Fiskefartøy,Kyst,10.55,Under 11 m,4.08,,1986,147.05882352941177,LURØY,NORGE
2008044728,N 0039F,SJØNAPP,Fiskefartøy,Kyst,10.99,Under 11 m,4.72,,2006,191.17647058823528,FLAKSTAD,NORGE
2008044768,TF0734T,SØRVIK,Fiskefartøy,Kyst,9.45,Under 11 m,3.2,,1984,93.38235294117646,TROMSØ,NORGE
2008044828,N 0098L,STRAUMØY,Fiskefartøy,Kyst,7.7,Under 11 m,2.7,,1999,105.88235294117646,LURØY,NORGE
2008044928,F 0004NK,EMMA-V,Fiskefartøy,Kyst,10.98,Under 11 m,3.78,,2008,463.235294117647,NORDKAPP,NORGE
2008044968,F 0192NK,HELØYGUTT II,Samfiskefartøy,Kyst,10.66,Under 11 m,4.22,,2008,147.05882352941177,NORDKAPP,NORGE
2008045208,T 0404LK,BREITIND,Fiskefartøy,Kyst,10.54,Under 11 m,3.34,,2008,147.05882352941177,SENJA,NORGE
2008045229,TF0055SE,LEIF HELGE,Fiskefartøy,Kyst større,27.49,"21-27,99 m",9.0,354,2008,882.3529411764705,SENJA,NORGE
2008045328,N 0152VV,HAVØRN,Fiskefartøy,Kyst,10.59,Under 11 m,3.95,,1985,275.735294117647,VESTVÅGØY,NORGE
2008045528,SF0010V,HENDANES,Fiskefartøy,Kyst,12.98,"11-14,99 m",5.0,,2008,294.11764705882354,KINN,NORGE
2008045608,M 0006AV,OBELIX,Fiskefartøy,Kyst,14.63,"11-14,99 m",,,2007,378.67647058823525,AVERØY,NORGE
2009045748,T 0193T,ISAC ALEXANDER,Fiskefartøy,Kyst,10.66,Under 11 m,3.74,,2008,448.52941176470586,TROMSØ,NORGE
2009045768,M 0082G,GUNN II,Fiskefartøy,Kyst,10.63,Under 11 m,3.88,,2008,477.9411764705882,GISKE,NORGE
2009045788,F 0006N,AILIDA,Fiskefartøy,Kyst,10.49,Under 11 m,3.87,,2004,95.58823529411764,NESSEBY,NORGE
2009045928,F 0017VS,DOGGEN,Fiskefartøy,Kyst,10.66,Under 11 m,3.02,7,1986,95.58823529411764,VADSØ,NORGE
2009046068,M 0020G,TRÅLE,Fiskefartøy,Kyst,9.69,Under 11 m,3.1,4,2008,136.02941176470588,GISKE,NORGE
2009046168,F 0011H,UNNUR,Fiskefartøy,Kyst,9.54,Under 11 m,2.97,8,2000,308.8235294117647,HAMMERFEST,NORGE
2009046211,H 0096B,VESTSKJER,Fiskefartøy,Kyst,10.65,Under 11 m,3.9,,2008,113.23529411764704,BØMLO,NORGE
2009046508,M 0018F,SØRHAV,Fiskefartøy,Kyst,10.66,Under 11 m,4.0,,2008,312.5,HUSTADVIKA,NORGE
2009046608,M 0268A,LENE MARI,Fiskefartøy,Kyst,10.08,Under 11 m,3.36,,2009,275.735294117647,ÅLESUND,NORGE
2009047049,VL0050G,VESTBRIS,Fiskefartøy,Hav,34.99,28 m og over ,9.25,499,2009,1305.1470588235293,GULEN,NORGE
2009047169,AG0012LS,SKOGSØYJENTA,Fiskefartøy,Kyst,12.96,"11-14,99 m",4.61,,2009,609.5588235294117,LINDESNES,NORGE
2009047308,F 0041LB,MARITA,Fiskefartøy,Kyst,7.7,Under 11 m,2.65,,1996,47.05882352941176,LEBESBY,NORGE
2009047368,F 0153H,MARA,Fiskefartøy,Kyst,7.84,Under 11 m,2.82,,1971,30.882352941176467,HAMMERFEST,NORGE
2009047388,VL0002KM,RAMONA,Fiskefartøy,Kyst,10.65,Under 11 m,4.01,,2009,172.7941176470588,KVAM,NORGE
2009047848,T 0169LK,ELISE KRISTIN,Fiskefartøy,Kyst,12.92,"11-14,99 m",4.6,,2009,641.9117647058823,SENJA,NORGE
2009047909,M 0061SØ,HARTO,Fiskefartøy,Hav,32.32,28 m og over ,9.5,377,2009,1198.5294117647059,ÅLESUND,NORGE
2009048128,N 0018DA,HØLABUEN,Fiskefartøy,Kyst,10.62,Under 11 m,4.52,,2009,194.85294117647058,DØNNA,NORGE
2009048408,SF0048F,HETLEVIKING,Fiskefartøy,Kyst,12.95,"11-14,99 m",5.0,,2009,249.99999999999997,KINN,NORGE
2009048429,F 0184NK,EINAR,Fiskefartøy,Kyst,9.45,Under 11 m,3.2,,1980,111.76470588235293,NORDKAPP,NORGE
2009048528,H 0030B,LØNNINGEN,Fiskefartøy,Hav,61.86,28 m og over ,11.6,1169,1998,3433.8235294117644,BØMLO,NORGE
2009048608,VL0017B,KLIPTON,Fiskefartøy,Kyst,14.6,"11-14,99 m",6.35,,2003,294.11764705882354,BØMLO,NORGE
2009048888,TF0046BD,MAY,Fiskefartøy,Kyst,10.65,Under 11 m,3.81,12,2009,367.6470588235294,BÅTSFJORD,NORGE
2009048889,H 0013K,STAUPER,Fiskefartøy,Kyst,7.9,Under 11 m,2.83,1,2009,163.23529411764704,KVINNHERAD,NORGE
2009048988,N 0140VA,KILVÆRFJORD II,Fiskefartøy,Kyst,13.58,"11-14,99 m",4.18,21,1988,257.35294117647055,VEGA,NORGE
2009049148,M 0018AE,VALØY,Fiskefartøy,Kyst,10.64,Under 11 m,3.99,12,2009,128.67647058823528,AURE,NORGE
2009049169,T 0047T,ÅMØY,Fiskefartøy,Kyst,10.66,Under 11 m,3.42,,2009,367.6470588235294,TROMSØ,NORGE
2009049368,F 0118LB,KAROLINE VIKTORIA,Samfiskefartøy,Kyst,12.96,"11-14,99 m",5.12,,2009,213.97058823529412,LEBESBY,NORGE
2009049430,F 0171NK,HEIMEN,Fiskefartøy,Kyst,9.9,Under 11 m,3.6,,2001,316.17647058823525,NORDKAPP,NORGE
2009049488,M 0121A,RUNING,Fiskefartøy,Hav,35.46,28 m og over ,9.5,496,2009,1404.4117647058822,ÅLESUND,NORGE
2009049508,F 0165V,VARDØYFISK II,Samfiskefartøy,Kyst,12.95,"11-14,99 m",4.59,,2009,609.5588235294117,VARDØ,NORGE
2010049548,F 0095TN,NORDAFØRR,Fiskefartøy,Kyst,10.58,Under 11 m,3.58,,2009,220.58823529411762,TANA,NORGE
2010049628,M 0100G,TOPAS,Fiskefartøy,Hav,34.07,28 m og over ,9.5,499,2010,735.2941176470588,GISKE,NORGE
2010049948,R 0117K,HELENA,Samfiskefartøy,Kyst,10.65,Under 11 m,4.5,,2010,213.97058823529412,KARMØY,NORGE
2010051030,N 0033Ø,SYNNE,Fiskefartøy,Kyst,10.65,Under 11 m,3.96,,2010,169.1176470588235,ØKSNES,NORGE
2010051148,M 0005HU,HALVARSON,Fiskefartøy,Kyst,10.5,Under 11 m,3.1,,2003,261.02941176470586,HUSTADVIKA,NORGE
